"","ename","inttime","survey","cluster","eanum","hhnum","hhid","intdate","burnyn","whatburn","whatburnother","spray","closewindow","closetime","airbricks","scrairbricks","sdoors","ceiling","result","otherresult","totvisit","nonanophfem","nonanophmal","gambiaef","gambiaem","funestusf","funestusm","othanophfem","othanophmal"
"922","ISABIRYE  EMMANUEL","2018-07-20 09:05:12.000",3,1,6,86,300106086,"2018-07-21 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"923","ISABIRYE  EMMANUEL","2018-07-21 08:47:50.000",3,1,7,60,300107060,"2018-07-22 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"924","ISABIRYE  EMMANUEL","2018-07-22 07:55:44.000",3,1,8,129,300108129,"2018-07-20 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,7,1,0,0,0,0,0,0
"925","ISABIRYE  EMMANUEL","2018-07-20 07:48:26.000",3,1,9,151,300109151,"2018-07-24 00:00:00.000","No","-9","-9","No","No","-9","Yes(all)","No(or not all)","No(or not all)","Yes","Completed",-9,1,0,0,0,0,0,0,0,0
"926","ISABIRYE  EMMANUEL","2018-07-24 09:49:30.000",3,1,10,21,300110021,"2018-07-21 00:00:00.000","No","-9","-9","Yes","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"927","TUMWINE YONAH","2018-07-21 08:06:49.000",3,4,1,3,300401003,"2018-05-17 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"928","TUMWINE YONAH","2018-05-17 06:33:52.000",3,4,2,43,300402043,"2018-05-18 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"929","TUMWINE YONAH","2018-05-18 06:35:29.000",3,4,3,26,300403026,"2018-05-18 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"930","TUMWINE YONAH","2018-05-18 07:37:28.000",3,4,4,19,300404019,"2018-05-14 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,2,6,0,0,0,0,0,0
"931","TUMWINE YONAH","2018-05-14 08:38:44.000",3,4,5,141,300405141,"2018-05-14 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"932","TUMWINE YONAH","2018-05-14 08:55:18.000",3,4,6,295,300406295,"2018-05-14 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,12,17,0,0,0,0,0,0
"933","TUMWINE YONAH","2018-05-14 07:57:50.000",3,4,7,7,300407007,"2018-05-15 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,2,1,0,0,1,1,0,0
"934","TUMWINE YONAH","2018-05-15 06:46:26.000",3,4,8,75,300408075,"2018-05-17 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"935","TUMWINE YONAH","2018-05-17 07:18:01.000",3,4,9,154,300409154,"2018-05-15 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,1,0,0,0,1,0,0,0
"936","TUMWINE YONAH","2018-05-15 07:47:14.000",3,4,10,4,300410004,"2018-05-15 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,13,0,0,0
"937","odwar edward","2018-05-15 07:21:34.000",3,5,1,79,300501079,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"938","BATTE DERRICK JOVAN","2018-08-07 08:06:37.000",3,5,2,25,300502025,"2018-08-09 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,2,1,0,0,0,0,0,0
"939","odwar edward","2018-08-09 09:34:52.000",3,5,3,38,300503038,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,2,0,0,0,0,0,0,0,0
"940","odwar edward","2018-08-08 07:55:20.000",3,5,4,52,300504052,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"941","odwar edward","2018-08-07 10:01:37.000",3,5,5,40,300505040,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"942","odwar edward","2018-08-08 09:36:32.000",3,5,6,76,300506076,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"943","odwar edward","2018-08-08 08:05:28.000",3,5,7,54,300507054,"2018-08-06 00:00:00.000","Yes","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"944","odwar edward","2018-08-06 07:54:28.000",3,5,8,29,300508029,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"945","odwar edward","2018-08-06 08:54:35.000",3,5,9,51,300509051,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"946","odwar edward","2018-08-06 09:41:06.000",3,5,10,57,300510057,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"947","BATTE DERRICK JOVAN","2018-08-07 08:33:00.000",3,6,1,89,300601089,"2018-08-04 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"948","BATTE DERRICK JOVAN","2018-08-04 08:32:20.000",3,6,2,235,300602235,"2018-08-04 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"949","BATTE DERRICK JOVAN","2018-08-04 09:58:07.000",3,6,3,431,300603431,"2018-08-09 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"950","BATTE DERRICK JOVAN","2018-08-09 07:04:58.000",3,6,4,24,300604024,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,3,1,0,0,0,0,0,0
"951","BATTE DERRICK JOVAN","2018-08-06 07:41:53.000",3,6,5,196,300605196,"2018-08-04 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"952","BATTE DERRICK JOVAN","2018-05-17 09:43:18.000",3,6,6,26,300606026,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"953","BATTE DERRICK JOVAN","2018-08-04 08:50:58.000",3,6,7,116,300607116,"2018-08-05 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"954","BATTE DERRICK JOVAN","2018-08-06 07:07:14.000",3,6,8,25,300608025,"2018-08-05 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,2,1,0,0,0,0,0,0
"955","BATTE DERRICK JOVAN","2018-08-05 07:49:40.000",3,6,9,67,300609067,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"956","BATTE DERRICK JOVAN","2018-08-05 08:28:56.000",3,6,10,72,300610072,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"957","ODOL WILFRED","2018-08-07 07:58:38.000",3,7,1,26,300701026,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"958","ODOL WILFRED","2018-08-07 09:10:36.000",3,7,2,13,300702013,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"959","ODOL WILFRED","2018-08-06 08:28:23.000",3,7,3,91,300703091,"2018-08-09 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,5,0,0,0,0,0,0,0
"960","ODOL WILFRED","2018-08-06 09:16:49.000",3,7,4,113,300704113,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"961","ODOL WILFRED","2018-08-09 07:18:26.000",3,7,5,91,300705091,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"962","ODOL WILFRED","2018-08-07 09:29:54.000",3,7,6,101,300706101,"2018-08-09 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,2,0,0,0,0,0,0,0
"963","ODOL WILFRED","2018-08-07 08:24:53.000",3,7,7,49,300707049,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"964","ODOL WILFRED","2018-08-09 08:21:12.000",3,7,8,1,300708001,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","9-10pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"965","ODOL WILFRED","2018-08-08 09:22:06.000",3,7,9,53,300709053,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","9-10pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,8,33,0,0,0,0,0,0
"966","ODOL WILFRED","2018-08-08 07:38:15.000",3,7,10,173,300710173,"2018-08-07 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"967","BATTE DERRICK JOVAN","2018-08-08 08:21:38.000",3,8,1,54,300801054,"2018-07-21 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"968","BATTE DERRICK JOVAN","2018-08-07 07:42:48.000",3,8,2,56,300802056,"2018-07-19 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","Yes","Completed",-9,1,0,0,0,0,0,0,0,0
"969","BATTE DERRICK JOVAN","2018-07-21 07:00:48.000",3,8,3,4,300803004,"2018-07-24 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"970","BATTE DERRICK JOVAN","2018-07-19 08:11:23.000",3,8,4,103,300804103,"2018-07-23 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"971","BATTE DERRICK JOVAN","2018-07-24 07:55:42.000",3,8,5,80,300805080,"2018-07-21 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"972","BATTE DERRICK JOVAN","2018-07-23 07:36:27.000",3,8,6,46,300806046,"2018-07-20 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,2,0,0,0,0,0,0,0
"973","BATTE DERRICK JOVAN","2018-07-21 07:41:14.000",3,8,7,37,300807037,"2018-07-19 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"974","BATTE DERRICK JOVAN","2018-07-20 09:10:04.000",3,8,8,46,300808046,"2018-07-21 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"975","BATTE DERRICK JOVAN","2018-07-19 08:09:17.000",3,8,9,29,300809029,"2018-07-23 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","Yes","Completed",-9,1,1,0,0,0,0,0,0,0
"976","BATTE DERRICK JOVAN","2018-07-21 08:38:56.000",3,8,10,30,300810030,"2018-07-23 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"977","tuhaise violet","2018-07-23 08:46:07.000",3,9,1,345,300901345,"2018-05-16 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,-9,9,2,0,0,0,0,0,0
"978","TUMWESIGYE LABAN","2018-07-23 09:30:41.000",3,9,2,122,300902122,"2018-05-17 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"979","TUMWESIGYE LABAN","2018-05-16 08:01:25.000",3,9,3,15,300903015,"2018-05-18 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,1,1,1,0,0,0,0
"980","TUMWESIGYE LABAN","2018-05-17 07:58:03.000",3,9,4,57,300904057,"2018-05-18 00:00:00.000","No","-9","-9","No","Yes","7-8pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,2,0,0,0,0,0,0
"981","tuhaise violet","2018-05-18 07:03:11.000",3,9,5,266,300905266,"2018-05-16 00:00:00.000","No","-9","-9","No","No","-9","No(or not all)","-9","No(or not all)","No","Completed",-9,-9,3,0,0,0,0,0,0,0
"982","TUMWESIGYE LABAN","2018-05-18 08:20:54.000",3,9,6,151,300906151,"2018-05-17 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"983","TUMWESIGYE LABAN","2018-05-16 09:15:32.000",3,9,7,182,300907182,"2018-05-17 00:00:00.000","No","-9","-9","No","Yes","9-10pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,4,1,0,0,0,0
"984","TUMWESIGYE LABAN","2018-05-17 08:44:57.000",3,9,8,132,300908132,"2018-05-16 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,10,3,0,0,1,0,1,0
"985","TUMWESIGYE LABAN","2018-05-17 07:07:29.000",3,9,9,20,300909020,"2018-05-16 00:00:00.000","No","-9","-9","No","Yes","After 10pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,7,5,0,0
"986","TUMWESIGYE LABAN","2018-05-16 07:54:02.000",3,9,10,42,300910042,"2018-05-16 00:00:00.000","No","-9","-9","No","Yes","8-9pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,1,0,0,0,1,3,0,0
"987","ODOL WILFRED","2018-05-16 09:41:37.000",3,10,1,37,301001037,"2018-07-28 00:00:00.000","No","-9","-9","No","Yes","8-9pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"988","ODOL WILFRED","2018-05-16 07:16:13.000",3,10,2,52,301002052,"2018-07-31 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"989","ISABIRYE    EMMANUEL","2018-08-06 09:46:12.000",3,16,8,59,301608059,"2018-08-06 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"990","ISABIRYE  EMMANUEL","2018-08-02 09:54:03.000",3,16,9,16,301609016,"2018-08-07 00:00:00.000","No","-9","-9","No","No","-9","No(or not all)","-9","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"991","ISABIRYE  EMMANUEL","2018-08-06 08:14:16.000",3,16,10,35,301610035,"2018-08-10 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"992","ISABIRYE  EMMANUEL","2018-08-07 08:57:37.000",3,17,1,26,301701026,"2018-08-08 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"993","ISABIRYE    EMMANUEL","2018-08-10 08:35:11.000",3,17,2,32,301702032,"2018-08-10 00:00:00.000","No","-9","-9","No","Yes","6-7pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,1,3,0,0,0,0,0,0
"994","ISABIRYE  EMMANUEL","2018-08-08 08:44:18.000",3,17,3,14,301703014,"2018-08-09 00:00:00.000","No","-9","-9","No","No","-9","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"995","ISABIRYE   EMMANUEL","2018-08-10 07:11:42.000",3,17,4,32,301704032,"2018-08-11 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","-9","No(or not all)","No","Completed",-9,1,8,4,0,0,0,0,0,0
"996","ISABIRYE    EMMANUEL","2018-08-09 09:55:58.000",3,17,5,74,301705074,"2018-08-11 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"997","ISABIRYE   EMMANUEL","2018-08-11 07:48:54.000",3,17,6,68,301706068,"2018-08-11 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"998","ISABIRYE  EMMANUEL","2018-08-11 09:07:20.000",3,17,7,78,301707078,"2018-08-11 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","1",-9,1,0,0,0,0,0,0,0,0
"999","ISABIRYE  EMMANUEL","2018-08-11 09:58:14.000",3,17,8,121,301708121,"2018-08-10 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1000","ISABIRYE   EMMANUEL","2018-08-11 09:42:29.000",3,17,9,27,301709027,"2018-08-08 00:00:00.000","No","-9","-9","No","No","-9","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1001","ISABIRYE EMMANUEL","2018-08-10 09:22:10.000",3,17,10,16,301710016,"2018-08-10 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","-9","No(or not all)","No","Completed",-9,1,0,2,0,0,0,0,0,0
"1002","BATTE DERRICK JOVAN","2018-08-08 08:03:03.000",3,18,1,71,301801071,"2018-07-31 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1003","BATTE DERRICK JOVAN","2018-08-10 09:41:09.000",3,18,2,8,301802008,"2018-07-31 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","Yes","Completed",-9,1,0,0,0,0,0,0,0,0
"1004","BATTE DERRICK JOVAN","2018-07-31 07:51:26.000",3,18,3,99,301803099,"2018-07-31 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1005","BATTE DERRICK JOVAN","2018-07-31 08:58:13.000",3,18,4,65,301804065,"2018-07-30 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1006","BATTE DERRICK JOVAN","2018-07-31 08:31:37.000",3,18,5,24,301805024,"2018-07-30 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1007","BATTE DERRICK JOVAN","2018-07-30 09:17:29.000",3,18,6,37,301806037,"2018-07-30 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,2,0,0,0,0,0,0,0
"1008","BATTE DERRICK JOVAN","2018-07-30 08:40:18.000",3,18,7,8,301807008,"2018-07-30 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1009","BATTE DERRICK JOVAN","2018-07-30 07:31:47.000",3,18,8,80,301808080,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1010","BATTE DERRICK JOVAN","2018-07-30 08:00:43.000",3,18,9,93,301809093,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1011","BATTE DERRICK JOVAN","2018-08-02 07:32:25.000",3,18,10,30,301810030,"2018-07-30 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,6,0,0,0,0,0,0,0
"1012","BATTE DERRICK JOVAN","2018-08-02 08:03:53.000",3,19,1,64,301901064,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","9-10pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"1013","BATTE DERRICK JOVAN","2018-07-30 09:53:31.000",3,19,2,77,301902077,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","7-8pm","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1014","BATTE DERRICK JOVAN","2018-08-02 09:20:17.000",3,19,3,3,301903003,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,1,0,0,0,0,0,0
"1015","ADIGA JAMES","2018-08-02 08:59:38.000",3,19,4,58,301904058,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,1,0,0,0,0,0,0,0
"1016","ADIGA JAMES","2018-08-02 08:39:33.000",3,19,5,151,301905151,"2018-08-02 00:00:00.000","No","-9","-9","No","-9","-9","No(or not all)","-9","No(or not all)","No","Completed",-9,1,2,0,0,0,0,0,0,0
"1017","ADIGA JAMES","2018-08-02 07:34:57.000",3,19,6,76,301906076,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","Yes","Completed",-9,1,8,1,0,0,0,0,0,0
"1018","ADIGA JAMES","2018-08-02 08:28:53.000",3,19,7,102,301907102,"2018-08-02 00:00:00.000","No","-9","-9","No","-9","-9","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1019","ADIGA JAMES","2018-08-02 08:06:55.000",3,19,8,15,301908015,"2018-08-02 00:00:00.000","No","-9","-9","No","-9","-9","No(or not all)","-9","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1020","ADIGA JAMES","2018-08-02 09:53:49.000",3,19,9,108,301909108,"2018-08-03 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,4,1,0,0,0,0,0,0
"1021","ADIGA JAMES","2018-08-02 09:27:41.000",3,19,10,265,301910265,"2018-08-02 00:00:00.000","No","-9","-9","No","Yes","Before 6pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,36,17,0,0,0,0,0,0
"1022","ADIGA JAMES","2018-08-03 07:14:48.000",3,20,1,100,302001100,"2018-08-05 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,0,0,0,0,0,0,0,0
"1023","ADIGA JAMES","2018-08-02 07:04:20.000",3,20,2,33,302002033,"2018-08-01 00:00:00.000","No","-9","-9","No","Yes","6-7pm","Yes(all)","No(or not all)","No(or not all)","No","Completed",-9,1,2,2,0,0,0,0,0,0
