X,Y,id,hhid3,area,perimeter,Net_main,net_pbo,dname2019,ADM4_EN
29.8297018553336,-0.011583160228794,783,2607,0.000040,0.026126,,,KASESE,Nyakatonzi
29.8110454871697,0.042703165754742,790,2510,0.000022,0.018693,,,KASESE,Nyakiyumbu
29.7848852404781,0.008544883265969,791,2509,0.000007,0.011505,,,KASESE,Nyakiyumbu
30.0332061166539,0.169093190853783,770,2710,0.000020,0.025648,,,KASESE,Rukoki
30.0565052409891,0.230480826692886,771,2709,0.000018,0.017062,,,KASESE,Rukoki
33.8878912238361,0.247836145433655,358,6902,0.000013,0.014858,1,1,NAMAYINGO,Banda
33.8562563906393,0.273709975605838,359,6901,0.000059,0.033744,1,1,NAMAYINGO,Banda
33.6926299666354,0.268102615274572,357,6903,0.000003,0.007471,1,1,NAMAYINGO,Buhemba
33.6222688916191,0.368957009268538,127,9203,0.000014,0.014840,2,2,MAYUGE,Bukabooli
33.6397578616359,0.367926245591156,128,9202,0.000051,0.027403,2,2,MAYUGE,Bukabooli
33.6265524657072,0.331777184161791,129,9201,0.000012,0.014465,2,2,MAYUGE,Bukabooli
33.9593057016678,0.50640994487863,264,7806,0.000066,0.033447,1,1,BUSIA,Bulumbi
34.0174814313102,0.491626809024282,268,7802,0.000036,0.023790,4,2,BUSIA,Bulumbi
33.9136666024977,0.278602600825943,267,7803,0.000062,0.032810,1,1,BUSIA,Busime
33.9125694896477,0.4012266175357,356,6904,0.000069,0.031786,1,1,NAMAYINGO,Buswale
33.8411347866917,0.329166279239675,355,6905,0.000072,0.033818,1,1,NAMAYINGO,Buyinja
34.0019726084319,0.301925709135815,261,7809,0.000018,0.017819,1,1,BUSIA,Lumino
33.9600716407022,0.323152492078356,260,7810,0.000040,0.025197,1,1,BUSIA,Lunyo
33.9908655481104,0.250648165217172,259,7901,0.000013,0.014505,1,1,BUSIA,Majanji
33.964762812741,0.373504678901645,257,7903,0.000046,0.027535,1,1,BUSIA,Masaba
33.9984999012861,0.373955792124389,258,7902,0.000024,0.023405,2,2,BUSIA,Masaba
34.029700986416,0.425305392120079,254,7906,0.000069,0.032618,1,1,BUSIA,Masafu
34.0274297362258,0.407979710179249,255,7905,0.000014,0.017124,1,1,BUSIA,Masafu
33.9756134313687,0.422596235530307,256,7904,0.000015,0.021395,1,1,BUSIA,Masafu
33.8095497373895,0.236995072269289,352,6908,0.000068,0.034253,1,1,NAMAYINGO,Mutumba
33.7360907973751,0.225701093515277,353,6907,0.000021,0.020067,1,1,NAMAYINGO,Mutumba
33.8474674299375,0.278978396894657,354,6906,0.000086,0.042145,1,1,NAMAYINGO,Mutumba
33.8767222058762,0.333672755872807,350,6910,0.000032,0.023163,2,2,NAMAYINGO,Namayingo Town Council
33.8801703881341,0.344344009910977,351,6909,0.000006,0.009959,1,1,NAMAYINGO,Namayingo Town Council
34.5243196997423,1.40675875686156,148,9002,0.000005,0.011979,3,1,KWEEN,Binyiny
34.4523854250095,1.40070101005911,153,8907,0.000002,0.005717,2,2,KAPCHORWA,Central Division
34.3611579874878,1.30300852113816,158,8902,0.000007,0.011266,2,2,KAPCHORWA,Gamogo
34.3726014011575,1.33755318951799,157,8903,0.000015,0.015785,2,2,KAPCHORWA,Kapsinda
34.5069417599579,1.3948749811203,147,9003,0.000020,0.017731,3,1,KWEEN,Kaptoyoy
34.5833528103419,1.41734774179888,146,9004,0.000003,0.007266,3,1,KWEEN,Kaptum
34.3388981825856,1.31733114188406,156,8904,0.000004,0.009193,2,2,KAPCHORWA,Kaserem
34.346677243863,1.34607688755473,155,8905,0.000008,0.012190,2,2,KAPCHORWA,Kawowo
34.5520441350778,1.35270430512606,144,9006,0.000021,0.020530,3,1,KWEEN,Kitawoi
34.4463917524168,1.49821459460502,140,9010,0.000005,0.009001,3,1,KWEEN,Ngenge
34.5289541677498,1.57171472534007,141,9009,0.000005,0.009902,3,1,KWEEN,Ngenge
33.5277069141229,1.05717197010721,107,9403,0.000039,0.029144,2,2,KALIRO,Bumanya
33.5629595282363,1.02977576254973,102,9408,0.000016,0.020092,2,2,KALIRO,Buyinda
33.500196385946,1.16630055574312,106,9404,0.000014,0.016805,2,2,KALIRO,Gadumire
33.4942137826525,0.907453038153514,105,9405,0.000071,0.035819,2,2,KALIRO,Kaliro Town Council
33.4900001996118,0.921358276224296,104,9406,0.000053,0.031811,2,2,KALIRO,Kasokwe
33.4434661879659,0.752484816815584,226,8204,0.000019,0.020010,2,2,IGANGA,Nabitende
33.4063476973943,0.768925610209303,227,8203,0.000053,0.038759,2,2,IGANGA,Nabitende
33.4779719754948,0.88036718169916,103,9407,0.000010,0.014903,2,2,KALIRO,Namugongo
33.4391988514269,0.85644669542662,212,8308,0.000111,0.053674,2,2,IGANGA,Nawandala
33.3892547998028,0.803740991427429,213,8307,0.000091,0.046584,2,2,IGANGA,Nawandala
31.393960704758,2.17979838950501,1003,407,0.000008,0.013766,4,2,BULIISA,Kigwera
34.1587297646909,1.05984147465211,69,9801,0.000013,0.016952,1,1,MBALE,Bukasakya
34.2027599728333,1.0718752839836,51,9909,0.000016,0.020313,1,1,MBALE,Bungokho Mutoto
34.2172818037086,1.04798005348353,64,9806,0.000014,0.014849,1,1,MBALE,Bungokho Mutoto
34.3471422943699,1.051586372632,13,10307,0.000002,0.007434,2,2,BUDUDA,Nangako Town Council
34.247411272617,1.05437503016204,70,9710,0.000015,0.015528,2,2,MBALE,Wanale
34.2044125130253,1.06197477832136,50,9910,0.000008,0.011252,1,1,MBALE,Wanale Division
33.3732082066274,0.554171635967498,138,9102,0.000015,0.016119,1,1,MAYUGE,Baitambogwe
33.3707755343698,0.50822600961067,139,9101,0.000048,0.028152,1,1,MAYUGE,Baitambogwe
33.3845459326433,0.4504870146575,135,9105,0.000123,0.056470,1,1,MAYUGE,Bukatube
33.414447638646,0.401961044420214,136,9104,0.000036,0.025539,1,1,MAYUGE,Bukatube
33.3684227672872,0.362863148788453,137,9103,0.000002,0.006603,1,1,MAYUGE,Bukatube
33.4391244792931,0.584329396758099,228,8202,0.000029,0.022645,1,1,IGANGA,Bulamogi
33.4263080986608,0.589962704944778,229,8201,0.000030,0.022824,1,1,IGANGA,Bulamogi
33.525169805268,0.402154568053061,119,9301,0.000088,0.050566,4,2,MAYUGE,Busakira
33.3248334105284,0.638195279945128,326,7204,0.000025,0.024610,2,2,JINJA,Busedde
33.3222994900336,0.603481146418603,327,7203,0.000063,0.033654,2,2,JINJA,Busedde
33.4716487096542,0.611153453532275,235,8105,0.000001,0.004734,1,1,IGANGA,Central Division
33.4814762854777,0.614518479208593,236,8104,0.000002,0.006052,1,1,IGANGA,Central Division
33.4785880580264,0.612403447027576,237,8103,0.000002,0.006859,1,1,IGANGA,Central Division
33.4813506250742,0.602695145502318,238,8102,0.000005,0.010562,1,1,IGANGA,Central Division
33.4740836564898,0.604239327455211,239,8101,0.000004,0.009440,1,1,IGANGA,Central Division
33.4840949718185,0.414518683475782,134,9106,0.000051,0.029727,1,1,MAYUGE,Imanyiro
33.2669162886015,0.467022105809294,324,7206,0.000019,0.017274,2,2,JINJA,Kakira Town Council
33.2617620431049,0.507065622270321,325,7205,0.000016,0.026356,2,2,JINJA,Kakira Town Council
33.5051558281278,0.322537830608456,116,9304,0.000025,0.020265,4,2,MAYUGE,Kityerera
33.5188675518332,0.313143479991288,117,9303,0.000020,0.034152,4,2,MAYUGE,Kityerera
33.350577456233,0.530440424763239,130,9110,0.000029,0.028618,1,1,MAYUGE,Magamaga Town Council
33.4132735357222,0.281711234863425,110,9310,0.000011,0.031702,4,2,MAYUGE,Malongo
33.4889374606565,0.223792449922553,111,9309,0.000026,0.029257,4,2,MAYUGE,Malongo
33.5642673317132,0.173368646511315,112,9308,0.000001,0.003178,4,2,MAYUGE,Malongo
33.590088154743,0.236549897147303,113,9307,0.000016,0.019397,4,2,MAYUGE,Malongo
33.6055273639007,0.297657053205004,114,9306,0.000020,0.030691,4,2,MAYUGE,Malongo
33.4467114547201,0.228815489844877,115,9305,0.000004,0.007682,4,2,MAYUGE,Malongo
33.533692418759,0.28517895280178,118,9302,0.000006,0.010115,4,2,MAYUGE,Malongo
33.4750749356852,0.45848857758658,132,9108,0.000016,0.017529,4,2,MAYUGE,Mayuge Town Council
33.4863045072468,0.455103536121215,133,9107,0.000002,0.006512,1,1,MAYUGE,Mayuge Town Council
33.2182523422758,0.432339074064342,310,7310,0.000024,0.018767,1,1,JINJA,Mpumudde Division
33.2271825051475,0.441852992394489,311,7309,0.000003,0.007518,1,1,JINJA,Mpumudde Division
33.2308054277045,0.449676875241741,312,7308,0.000001,0.004296,1,1,JINJA,Mpumudde Division
33.227242362092,0.45031062722334,313,7307,0.000005,0.012072,1,1,JINJA,Mpumudde Division
33.2391745689572,0.437494452242669,314,7306,0.000000,0.002373,1,1,JINJA,Mpumudde Division
33.217873601471,0.456769152544175,315,7305,0.000002,0.005246,1,1,JINJA,Mpumudde Division
33.2066235148877,0.460399582599694,316,7304,0.000007,0.012447,1,1,JINJA,Mpumudde Division
33.477576405251,0.618169324229109,230,8110,0.000002,0.006891,1,1,IGANGA,Northern Division
33.4743676757876,0.618631154738084,231,8109,0.000001,0.004217,1,1,IGANGA,Northern Division
33.4826436221305,0.624905758294304,232,8108,0.000001,0.004741,1,1,IGANGA,Northern Division
33.4692351595736,0.61779043289804,233,8107,0.000005,0.012308,1,1,IGANGA,Northern Division
33.4754163500629,0.622166272199907,234,8106,0.000001,0.005844,1,1,IGANGA,Northern Division
33.4093502458071,0.568227678942602,200,8410,0.000009,0.012303,1,1,LUUKA,Waibuga
33.4045944381673,0.638202698489727,201,8409,0.000057,0.028952,1,1,LUUKA,Waibuga
33.3272534121212,0.486504150515527,131,9109,0.000037,0.024618,1,1,MAYUGE,Wairasa
30.3001999897588,0.624589790679108,669,3801,0.000017,0.018286,2,2,KABAROLE,Busoro
30.2871326450996,0.626136013754992,657,3903,0.000015,0.019492,4,2,KABAROLE,Eastern Division
30.3014442246991,0.649333929889704,658,3902,0.000003,0.007062,4,2,KABAROLE,Eastern Division
30.2909780805511,0.656339489355815,659,3901,0.000009,0.013068,4,2,KABAROLE,Eastern Division
30.2396259199103,0.674267714373372,666,3804,0.000017,0.017699,2,2,KABAROLE,Karambi
30.2703377233766,0.4154069119718,664,3806,0.000020,0.019669,2,2,KABAROLE,Kasenda
30.3303375016875,0.596669470640717,662,3808,0.000108,0.051904,2,2,KABAROLE,Kiko Town Council
30.1696026102268,0.353423974224512,766,2804,0.000044,0.026637,,,KASESE,Kitswamba
30.1995445996469,0.354037301800361,765,2805,0.000001,0.005130,,,KASESE,Rugendabara
30.2529937848289,0.395693669905284,673,3707,0.000085,0.036725,3,1,BUNYANGABU,Rwimi
30.2576361765317,0.623999043716824,654,3906,0.000003,0.006923,3,1,KABAROLE,Southern Division
30.2662287324103,0.64678327264765,655,3905,0.000006,0.011808,4,2,KABAROLE,Southern Division
30.2692417886258,0.643716065995401,656,3904,0.000005,0.009077,4,2,KABAROLE,Southern Division
30.1397114648254,-0.198537116265348,892,1508,0.000022,0.018306,1,1,RUBIRIZI,Kirugu
30.1235339590149,-0.406565556331554,700,3410,0.000176,0.061844,1,1,BUSHENYI,Kyamuhunga Town Council
30.1129826695537,-0.454691154471967,701,3409,0.000010,0.012286,1,1,BUSHENYI,Kyamuhunga Town Council
30.2632168954123,-0.068677172772299,875,1705,0.000066,0.036785,3,1,KITAGWENDA,Mahyoro
30.2244433212601,-0.101439804430662,876,1704,0.000053,0.035433,3,1,KITAGWENDA,Mahyoro
30.0877032533559,-0.304077668914652,899,1501,0.000012,0.015569,2,2,RUBIRIZI,Ryeru
30.6286900974192,0.252919262271167,881,1609,0.000064,0.036722,1,1,KAMWENGE,Bihanga
30.5841381092867,0.184345237284098,882,1608,0.000074,0.034309,1,1,KAMWENGE,Bihanga
30.4420648286497,0.696330186015546,607,4403,0.000018,0.021050,1,1,KYENJOJO,Bugaaki
30.4717022803587,0.397462090159333,888,1602,0.000022,0.024670,1,1,KAMWENGE,Busiriba
30.5016423428675,0.633492214515647,599,4501,0.000057,0.034603,2,2,KYENJOJO,Butiiti
30.3521618527369,0.709700315741332,667,3803,0.000051,0.037202,2,2,KABAROLE,Hakibaale
30.1640261118372,0.273265020389963,767,2803,0.000161,0.067454,,,KASESE,Hima Town Council
30.4459702954339,0.26050173917044,885,1605,0.000006,0.010995,1,1,KAMWENGE,Kahunge
30.4025619380309,0.176795414143129,884,1606,0.000141,0.047726,1,1,KAMWENGE,Kamwenge
30.233903196907,0.932464794209047,612,4308,0.000031,0.024076,2,2,NTOROKO,Kibuuku Town Council
30.6036000350909,0.455522395366918,597,4503,0.000023,0.020783,2,2,KYENJOJO,Kigaraale
30.5805435461661,0.680515622608141,602,4408,0.000061,0.035873,1,1,KYENJOJO,Kyarusozi
30.5601201166183,0.836640007349232,603,4407,0.000024,0.033106,1,1,KYENJOJO,Kyarusozi
30.5213881178725,0.792567021652147,601,4409,0.000001,0.004800,1,1,KYENJOJO,Kyarusozi  Town Council
30.5989809966077,0.971051142577611,516,5304,0.000018,0.024720,,,KAGADI,Kyaterekera
30.4943083253505,0.891214204925779,668,3802,0.000049,0.043368,2,2,KABAROLE,Mabende
30.5247706025073,0.61810533559027,591,4509,0.000041,0.025382,2,2,KYENJOJO,Nyabuharwa
30.5092672474831,0.579105182479572,592,4508,0.000057,0.031739,2,2,KYENJOJO,Nyabuharwa
30.5969835606303,0.563348736621542,590,4510,0.000105,0.049640,2,2,KYENJOJO,Nyantungo
30.2696721436571,0.657413039971954,650,3910,0.000004,0.008054,3,1,KABAROLE,Western Division
30.2643602861002,0.656116119070031,651,3909,0.000005,0.009190,3,1,KABAROLE,Western Division
30.2598119167203,0.67896985185686,652,3908,0.000012,0.014742,3,1,KABAROLE,Western Division
30.2672735553859,0.667227338257579,653,3907,0.000004,0.011978,3,1,KABAROLE,Western Division
30.1997934847312,-0.574031673154163,699,3501,0.000023,0.022147,4,2,BUSHENYI,Bumbaire
30.1793180209274,-0.534963802893691,716,3304,0.000042,0.027554,4,2,BUSHENYI,Central Divison
30.1600095166418,-0.52973401034398,717,3303,0.000015,0.016085,4,2,BUSHENYI,Central Divison
30.1884418788094,-0.542841067626312,718,3302,0.000005,0.010500,4,2,BUSHENYI,Central Divison
30.1891261120229,-0.540179910716677,719,3301,0.000005,0.015270,4,2,BUSHENYI,Central Divison
30.135159586252,-0.61213185964729,697,3503,0.000020,0.024078,4,2,BUSHENYI,Ibaare
30.1344250856219,-0.623389889294743,698,3502,0.000044,0.030728,4,2,BUSHENYI,Ibaare
30.1419447870892,-0.543767862613593,712,3308,0.000008,0.012395,4,2,BUSHENYI,Ishaka Divison
30.1317955741083,-0.539959178935601,713,3307,0.000007,0.010121,4,2,BUSHENYI,Ishaka Divison
30.1406859537826,-0.536678961443367,714,3306,0.000008,0.015303,4,2,BUSHENYI,Ishaka Divison
30.1317839483827,-0.581686538522825,715,3305,0.000027,0.020234,4,2,BUSHENYI,Ishaka Divison
30.232071749482,-0.547038842265645,692,3508,0.000047,0.032445,4,2,BUSHENYI,Kyeizooba
30.2635006084079,-0.604767542008881,693,3507,0.000026,0.020517,4,2,BUSHENYI,Kyeizooba
30.2434636701902,-0.578473920044804,694,3506,0.000071,0.035134,4,2,BUSHENYI,Kyeizooba
30.219083610389,-0.546211682925391,710,3310,0.000006,0.010943,4,2,BUSHENYI,Nyakabirizi Division
30.2098673965701,-0.522453696848342,711,3309,0.000038,0.024149,4,2,BUSHENYI,Nyakabirizi Division
30.4005235660753,0.144150205407477,879,1701,0.000037,0.027217,3,1,KITAGWENDA,Kanara
30.1585915654157,0.243584491570333,775,2705,0.000024,0.029636,,,KASESE,Karusandara
30.1897563196323,0.237465351558553,776,2704,0.000030,0.029417,,,KASESE,Karusandara
30.1153737959148,0.222350235904627,750,2910,0.000002,0.017263,2,2,KASESE,Nyamwamba Division
30.0817311985294,0.18687166009496,751,2909,0.000002,0.008408,,,KASESE,Nyamwamba Division
30.0801730229816,0.188515539644296,752,2908,0.000004,0.009709,,,KASESE,Nyamwamba Division
30.089415144472,0.1871695747599,753,2907,0.000002,0.005427,,,KASESE,Nyamwamba Division
30.090334437796,0.186647801098786,754,2906,0.000002,0.006990,,,KASESE,Nyamwamba Division
30.0928687784311,0.174041636513796,755,2905,0.000004,0.009402,,,KASESE,Nyamwamba Division
30.0900098895049,0.176835678211503,756,2904,0.000001,0.004502,,,KASESE,Nyamwamba Division
33.159154461546,0.516514383171172,308,7402,0.000021,0.019936,1,1,JINJA,Budondo
33.1860612716974,0.507542929677961,309,7401,0.000069,0.034410,1,1,JINJA,Budondo
33.2413678265307,0.46896243490607,328,7202,0.000003,0.007718,2,2,JINJA,Bugembe Town Council
33.2381395847729,0.462823173579737,329,7201,0.000001,0.002903,2,2,JINJA,Bugembe Town Council
33.4170513168318,0.718499657852488,209,8401,0.000079,0.039407,1,1,LUUKA,Bukanga
33.1130154065831,0.573827617170344,305,7405,0.000012,0.019603,1,1,JINJA,Butagaya
33.1225802621151,0.608510134447405,306,7404,0.000011,0.014625,1,1,JINJA,Butagaya
33.1021077924224,0.643553955817498,307,7403,0.000003,0.013288,1,1,JINJA,Butagaya
33.1929077022052,0.617865410387196,303,7407,0.000027,0.030491,1,1,JINJA,Buwenge
33.1867601821941,0.603159718145089,304,7406,0.000075,0.037696,1,1,JINJA,Buwenge
33.1670702544823,0.647660629828261,302,7408,0.000001,0.005462,1,1,JINJA,Buwenge Town Council
33.2595866771554,0.65697835268376,300,7410,0.000034,0.027635,1,1,JINJA,Buyengo
33.2081654037475,0.673074255113549,301,7409,0.000005,0.012801,1,1,JINJA,Buyengo
33.2437352420056,0.471036373463752,320,7210,0.000002,0.005628,2,2,JINJA,Mafubira
33.2176683766445,0.532104002058793,321,7209,0.000039,0.027450,2,2,JINJA,Mafubira
33.2133680827803,0.476967695213285,322,7208,0.000003,0.007839,1,1,JINJA,Mafubira
33.2041822214291,0.485230403916634,323,7207,0.000017,0.018290,2,2,JINJA,Mafubira
33.1906425065634,0.451295592759076,317,7303,0.000001,0.003468,1,1,JINJA,Masese Walukuba
33.2782059284095,0.679605868230354,202,8408,0.000032,0.030762,1,1,LUUKA,Nawampiti
30.8162533079159,0.724132536344135,608,4402,0.000059,0.032054,1,1,KYENJOJO,Bufunjo
30.707880607926,0.971255251159498,518,5302,0.000008,0.015403,,,KAGADI,Bwikara
30.6845498027722,0.985330618077289,519,5301,0.000033,0.024048,,,KAGADI,Bwikara
30.9904263228381,1.01426010285246,509,5401,0.000022,0.021767,,,KAGADI,Kabamba
30.8481041481135,0.878700608005693,508,5402,0.000004,0.011204,,,KAGADI,Kagadi
30.7964803075378,0.95644421497962,507,5403,0.000054,0.031660,,,KAGADI,Kagadi  Town Council
30.698407253697,0.799172748158918,605,4405,0.000058,0.031576,1,1,KYENJOJO,Katooke
30.6705809517119,0.727986869447757,606,4404,0.000056,0.032717,1,1,KYENJOJO,Katooke
30.8691241575437,1.05084758668154,517,5303,0.000035,0.026956,,,KAGADI,Kyakabadiima
30.7211969366956,0.850899067102909,600,4410,0.000034,0.025122,1,1,KYENJOJO,Kyamutunzi Town Council
30.9398760986092,0.941746873810964,504,5406,0.000022,0.022068,,,KAGADI,Kyanaisoke
30.8483666666667,0.978293,503,5407,0.000005,0.011824,,,KAGADI,Kyenzige
31.0400655909372,0.926550665683875,495,5505,0.000063,0.034772,1,1,KIBAALE,Mugarama
30.7676511926942,0.88164592929805,513,5307,0.000014,0.021079,,,KAGADI,Muhorro
30.7836526057336,0.924682845871038,512,5308,0.000021,0.017386,,,KAGADI,Muhorro  Town Council
30.9448079483871,0.902915938640547,493,5507,0.000051,0.029488,1,1,KIBAALE,Nyamarunda
30.9310952303343,0.808605309602632,494,5506,0.000074,0.042565,1,1,KIBAALE,Nyamarunda
30.8198505330376,0.993155957053421,510,5310,0.000082,0.042846,,,KAGADI,Ruteete
30.9848521088295,0.75871514332448,499,5501,0.000090,0.039393,1,1,KIBAALE,Bubango
30.9794435739221,0.456485166546702,686,3604,0.000061,0.037639,2,2,KYEGEGWA,Kakabara
30.9365353405929,0.664697830985962,687,3603,0.000013,0.016772,2,2,KYEGEGWA,Kakabara
30.8644261275921,0.658605250002621,609,4401,0.000007,0.013890,1,1,KYENJOJO,Kanyegaramire
31.2468045022153,0.573611967125254,685,3605,0.000102,0.052036,2,2,KYEGEGWA,Kasule
30.9749179140237,0.653969076081981,689,3601,0.000032,0.025777,2,2,KYEGEGWA,Kigambo
33.0759530890644,0.69013028455175,288,7602,0.000032,0.025895,2,2,KAMULI,Magogo
30.4460871013301,-0.113192847211236,1033,107,0.000014,0.017061,1,1,IBANDA,Bisheshe Division
30.4909380224369,-0.061170220181007,1034,106,0.000014,0.015076,1,1,IBANDA,Bisheshe Division
30.4052705879682,-0.0504900790421,880,1610,0.000028,0.021863,3,1,KITAGWENDA,Buhanda
30.33597532562,-0.110695866832405,877,1703,0.000046,0.027132,3,1,KITAGWENDA,Kicheche
30.4127801386481,-0.122364733727019,878,1702,0.000011,0.013536,3,1,KITAGWENDA,Kicheche
30.5804003037244,-0.113033623665291,945,1005,0.000071,0.038151,1,1,KAZO,Kanoni
30.579390097585,-0.225941967111825,1038,102,0.000053,0.033618,1,1,IBANDA,Keihangara
30.632386840659,-0.164851865091852,932,1108,0.000014,0.020101,1,1,KIRUHURA,Kitura
30.6540418430325,-0.161918781008538,933,1107,0.000032,0.024917,1,1,KIRUHURA,Kitura
30.6774464491701,0.139756941006195,949,1001,0.000074,0.043763,1,1,KAZO,Buremba
30.6211236797555,0.04761510026534,946,1004,0.000081,0.041001,1,1,KAZO,Engari
30.6582371597024,0.002823386513999,947,1003,0.000097,0.039543,1,1,KAZO,Engari
30.569070152156,-0.019931629526057,1039,101,0.000055,0.028888,1,1,IBANDA,Ishongororo
30.5034766575991,0.15618300261759,886,1604,0.000028,0.021307,1,1,KAMWENGE,Kabambiro
30.4439763612925,0.194782529479555,883,1607,0.000024,0.021966,1,1,KAMWENGE,Kamwenge Town Council
30.4195416979461,-0.019724513006595,1037,103,0.000014,0.016758,1,1,IBANDA,Kijongo
30.3371485212336,-0.025977506788659,874,1706,0.000018,0.018694,3,1,KITAGWENDA,Ntara
30.3529251560176,-0.005007409362172,873,1707,0.000044,0.025794,3,1,KITAGWENDA,Ntara Kichwamba Town Council
30.4294921692892,0.083275211587252,870,1710,0.000054,0.031869,3,1,KITAGWENDA,Nyabbani
30.4276210257725,0.150368142187888,871,1709,0.000129,0.044995,3,1,KITAGWENDA,Nyabbani
30.432665060042,0.070409296268304,872,1708,0.000080,0.036541,3,1,KITAGWENDA,Nyabbani
30.55953229203,0.060602669730112,1036,104,0.000014,0.018419,1,1,IBANDA,Nyamarebe
33.4363583483998,0.692560555164066,210,8310,0.000052,0.038830,1,1,IGANGA,Nawanyingi
33.4510090929007,0.681410382491419,211,8309,0.000046,0.027988,1,1,IGANGA,Nawanyingi
30.2598098168085,-0.69155537914797,915,1305,0.000030,0.021581,,,SHEEMA,Bugongi Town Council
30.2404064832638,-0.63689144743444,929,1201,0.000043,0.027193,,,SHEEMA,Bugongi Town Council
30.3449749427296,-0.513346308936827,914,1306,0.000012,0.016054,,,SHEEMA,Kakindo Town Council
30.1660741793118,-0.707029185282675,928,1202,0.000018,0.018457,,,SHEEMA,Kasaana
30.3176022745359,-0.64551786768029,922,1208,0.000036,0.027206,,,SHEEMA,Kashozi Division
30.2198880861697,-0.64488195093971,926,1204,0.000010,0.025603,,,SHEEMA,Kitagata
30.1548864631764,-0.705903007608357,925,1205,0.000025,0.020181,,,SHEEMA,Kitagata Town Council
30.0684385661037,-0.681303407634736,961,809,0.000050,0.028895,3,1,MITOOMA,Mutara
30.3543660547404,-0.589474494720789,920,1210,0.000015,0.016956,,,SHEEMA,Sheema Central Division
30.3173189617984,-0.556745245349202,921,1209,0.000009,0.016976,,,SHEEMA,Sheema Central Division
30.3481970817396,-0.698529413421834,924,1206,0.000022,0.020946,,,SHEEMA,Shuuku Town Council
30.6894653560485,-0.553210180662383,553,4907,0.000004,0.008480,,,MBARARA,Biharwe Division
30.6734740649185,-0.641176383165122,988,602,0.000016,0.018659,2,2,ISINGIRO,Birere
30.6742790381364,-0.69064533750965,989,601,0.000062,0.031577,2,2,ISINGIRO,Birere
30.5049856964465,-0.516862331183581,569,4801,0.000042,0.027811,,,MBARARA,Bubaare
30.4665371888841,-0.803279353755755,548,5002,0.000028,0.035138,,,RWAMPARA,Bugamba
30.4878118022536,-0.719760979019617,549,5001,0.000007,0.012229,,,RWAMPARA,Bugamba
30.6853711417537,-0.704598678403794,985,605,0.000053,0.029342,2,2,ISINGIRO,Kaberebere Town Council
30.6238147416361,-0.899232077273948,979,701,0.000025,0.020963,1,1,ISINGIRO,Kabuyanda
30.6226353104065,-0.930370451559382,978,702,0.000044,0.026597,1,1,ISINGIRO,Kabuyanda Town Council
30.6840344389954,-0.575845402543397,552,4908,0.000020,0.018340,,,MBARARA,Kakiika Division
30.6650728374838,-0.593912652668385,557,4903,0.000002,0.006385,,,MBARARA,Kakoba Division
30.6624837320598,-0.611100898384511,558,4902,0.000001,0.005005,,,MBARARA,Kakoba Division
30.6718995889722,-0.611145093416462,559,4901,0.000004,0.009635,,,MBARARA,Kakoba Division
30.6441468253403,-0.592996718944294,555,4905,0.000036,0.023265,,,MBARARA,Kamukuzi Division
30.6490116770914,-0.611636563969619,556,4904,0.000003,0.007023,,,MBARARA,Kamukuzi Division
30.4546158261061,-0.654514433376811,540,5010,0.000025,0.022291,,,RWAMPARA,Kinoni Town Council
30.4425490269119,-0.99421471803014,848,2002,0.000059,0.034007,2,2,NTUNGAMO,Kitwe Town Council
30.6268030496774,-0.767823349421415,545,5005,0.000028,0.026059,,,RWAMPARA,Mwizi
30.622725021523,-0.864669329116787,546,5004,0.000028,0.024594,,,RWAMPARA,Mwizi
30.5490432087937,-0.782799754661951,547,5003,0.000038,0.028391,,,RWAMPARA,Mwizi
30.5346834814743,-0.653510597792906,550,4910,0.000002,0.006842,,,MBARARA,Nyakayojo Division
30.6446081618117,-0.679101704434611,551,4909,0.000016,0.022160,,,MBARARA,Nyakayojo Division
30.337729072276,-0.833102651428599,845,2005,0.000030,0.027054,2,2,NTUNGAMO,Nyakyera
30.6727428318379,-0.617086709913728,554,4906,0.000009,0.013832,,,MBARARA,Nyamitanga Division
30.6851848256324,-0.789064326210778,980,610,0.000034,0.028884,2,2,ISINGIRO,Nyamuyanja
30.660447483187,-0.786751504207353,981,609,0.000093,0.041107,2,2,ISINGIRO,Nyamuyanja
30.5621139130352,-0.990694441914895,970,710,0.000025,0.028885,1,1,ISINGIRO,Ruborogota
30.5115026295865,-0.681123654491623,541,5009,0.000071,0.043279,,,RWAMPARA,Rugando
30.5101267706425,-0.932024027712776,841,2009,0.000025,0.025140,2,2,NTUNGAMO,Rukoni East
30.4612226673778,-0.927754335669785,840,2010,0.000036,0.024999,2,2,NTUNGAMO,Rukoni West
33.2059005232108,0.437267454109751,318,7302,0.000019,0.017378,1,1,JINJA,Central Division
33.2088726247109,0.425896211904913,319,7301,0.000004,0.017723,1,1,JINJA,Central Division
29.9138228015641,-1.2332649705134,414,6306,0.000043,0.032414,2,2,RUBANDA,Bubaare
29.9643585588858,-1.2152761629836,416,6304,0.000007,0.013688,2,2,RUBANDA,Bubaare
29.9366370809461,-1.24718224174904,417,6303,0.000015,0.020216,2,2,RUBANDA,Bubaare
29.9350587995583,-1.2411197428027,418,6302,0.000009,0.012010,2,2,RUBANDA,Bubaare
30.0021760515326,-1.25577496408162,447,6003,0.000006,0.010577,2,2,KABALE,Central Division
29.9835240760039,-1.24992478996059,448,6002,0.000008,0.010943,2,2,KABALE,Central Division
